## Wed Dec 27 23:32:50 2023
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ymzghtyc/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
185	9785.ENSLAFP00000006879	1.12e-236	707.0	COG5244@1|root,KOG4568@2759|Eukaryota,38C49@33154|Opisthokonta,3B97D@33208|Metazoa,3CT1N@33213|Bilateria,4811Q@7711|Chordata,49858@7742|Vertebrata,3J99C@40674|Mammalia,34VYI@311790|Afrotheria	33208|Metazoa	Z	Centrosome-associated protein 350	CEP350	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005814,GO:0005815,GO:0005856,GO:0015630,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044450,GO:0044464	-	ko:K16768	-	-	-	-	ko00000,ko03036	-	-	-	CAP_GLY,DUF4378
186	470.IX87_03955	1.8e-154	449.0	COG3519@1|root,COG3519@2|Bacteria,1MUY4@1224|Proteobacteria,1RPK4@1236|Gammaproteobacteria,3NJ65@468|Moraxellaceae	1236|Gammaproteobacteria	S	overlaps another CDS with the same product name	vasA	-	-	ko:K11896	-	M00334	-	-	ko00000,ko00002,ko02044	3.A.23.1	-	-	T6SS_TssF
187	6239.Y37E11B.3a	1.44e-104	302.0	KOG4514@1|root,KOG4514@2759|Eukaryota,3A3TT@33154|Opisthokonta,3BJ9A@33208|Metazoa,3E4A9@33213|Bilateria,40F6B@6231|Nematoda,1KX91@119089|Chromadorea,411UQ@6236|Rhabditida	33208|Metazoa	S	BLOC-1-related complex sub-unit 6	C17orf59	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0032418,GO:0032991,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051179,GO:0051640,GO:0051641,GO:0099078	-	ko:K20820	-	-	-	-	ko00000,ko04131	-	-	-	BORCS6
188	1280.SAXN108_1406	9.44e-218	601.0	COG2996@1|root,COG2996@2|Bacteria,1TQ1Z@1239|Firmicutes,4HDAZ@91061|Bacilli,4GY5A@90964|Staphylococcaceae	91061|Bacilli	S	Virulence factor B	yitL	-	-	ko:K00243	-	-	-	-	ko00000	-	-	-	S1_2
189	5664.LmjF.08.0490	1.82e-272	747.0	2EB2B@1|root,2SH7X@2759|Eukaryota,3XXET@5653|Kinetoplastida	5653|Kinetoplastida	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
190	272557.APE_0502	4.59e-162	454.0	COG1756@1|root,arCOG04122@2157|Archaea,2XQJ6@28889|Crenarchaeota	28889|Crenarchaeota	J	Methyltransferase involved in ribosomal biogenesis. Specifically catalyzes the N1-methylation of the pseudouridine corresponding to position 914 in M.jannaschii 16S rRNA	nep1	GO:0000154,GO:0000462,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016740,GO:0016741,GO:0019843,GO:0022613,GO:0030490,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0042274,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0070037,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140098,GO:0140102,GO:1901360,GO:1901363	2.1.1.260	ko:K14568	ko03008,map03008	-	-	-	ko00000,ko00001,ko01000,ko03009	-	-	-	EMG1
191	272557.APE_1666	1.58e-184	514.0	COG3294@1|root,arCOG04230@2157|Archaea,2XQ9R@28889|Crenarchaeota	28889|Crenarchaeota	S	phosphohydrolase	-	-	-	ko:K09163	-	-	-	-	ko00000	-	-	-	HD
192	6239.W05B2.7	2.04e-120	357.0	COG5245@1|root,KOG3595@2759|Eukaryota,39CTY@33154|Opisthokonta,3CGTZ@33208|Metazoa,3DYA3@33213|Bilateria,40JKK@6231|Nematoda,1M2YA@119089|Chromadorea,40YKU@6236|Rhabditida	33208|Metazoa	Z	dynein light chain binding	-	-	-	-	-	-	-	-	-	-	-	-	-
194	6239.F47A4.5	1.67e-226	653.0	COG3621@1|root,KOG0513@2759|Eukaryota,38DZX@33154|Opisthokonta,3BCCM@33208|Metazoa,3CUN8@33213|Bilateria,40C79@6231|Nematoda,1KV5F@119089|Chromadorea,40XVT@6236|Rhabditida	33208|Metazoa	I	Patatin-like phospholipase	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006629,GO:0006950,GO:0008150,GO:0008152,GO:0009056,GO:0009605,GO:0009991,GO:0016042,GO:0031667,GO:0042594,GO:0044238,GO:0044258,GO:0044424,GO:0044464,GO:0050896,GO:0071704,GO:1901575	3.1.1.4	ko:K16343	ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,ko04014,ko04270,ko04750,map00564,map00565,map00590,map00591,map00592,map01100,map01110,map04014,map04270,map04750	-	R01315,R01317,R02053,R07064,R07379,R07387,R07859	RC00037,RC00094	ko00000,ko00001,ko01000	-	-	-	Ank,Ank_2,Ank_4,Patatin
195	203119.Cthe_1143	7.77e-260	711.0	28MBC@1|root,2ZAPW@2|Bacteria,1USVM@1239|Firmicutes,24FA1@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
196	319224.Sputcn32_2024	1.08e-50	162.0	2C7FC@1|root,32S1T@2|Bacteria,1N1DJ@1224|Proteobacteria,1S96F@1236|Gammaproteobacteria,2QCYJ@267890|Shewanellaceae	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
197	242619.PG_1778	1.16e-198	549.0	COG2908@1|root,COG2908@2|Bacteria,4NEF1@976|Bacteroidetes,2FM2C@200643|Bacteroidia,22W7E@171551|Porphyromonadaceae	976|Bacteroidetes	S	UDP-2,3-diacylglucosamine hydrolase	lpxH	-	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Metallophos,Metallophos_2
198	546264.NEIFLAOT_01787	9.24e-181	506.0	COG0565@1|root,COG0565@2|Bacteria,1N47Y@1224|Proteobacteria,2VI2D@28216|Betaproteobacteria,2KPP3@206351|Neisseriales	206351|Neisseriales	J	RNA methyltransferase, TrmH family, group 1	trmJ	-	-	ko:K02533	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
199	198094.BA_2274	6.43e-305	830.0	COG0463@1|root,COG0463@2|Bacteria,1U2ZQ@1239|Firmicutes,4HX96@91061|Bacilli	91061|Bacilli	M	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
200	5833.PF10_0122	0.0	1214.0	COG1109@1|root,KOG1220@2759|Eukaryota,3Y9TS@5794|Apicomplexa,3KDGW@422676|Aconoidasida,3YX7I@5819|Haemosporida	422676|Aconoidasida	G	Belongs to the phosphohexose mutase family	-	-	5.4.2.2	ko:K01835	ko00010,ko00030,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00549	R00959,R01057,R08639	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
201	235909.GK0325	2.52e-95	283.0	COG1842@1|root,COG1842@2|Bacteria,1V2MH@1239|Firmicutes,4IRMA@91061|Bacilli,1WF2X@129337|Geobacillus	91061|Bacilli	KT	PspA/IM30 family	-	-	-	ko:K03969	-	-	-	-	ko00000	-	-	-	PspA_IM30
203	6239.F55F8.9a	1.75e-105	318.0	KOG1558@1|root,KOG1558@2759|Eukaryota,39SSI@33154|Opisthokonta,3BI8J@33208|Metazoa,3E416@33213|Bilateria,40C0Y@6231|Nematoda,1KTIN@119089|Chromadorea,40V82@6236|Rhabditida	33208|Metazoa	P	ZIP Zinc transporter	SLC39A3	-	-	ko:K14709	-	-	-	-	ko00000,ko02000	2.A.5.1,2.A.5.3,2.A.5.6	-	-	Zip
204	981384.AEYW01000023_gene3902	2.45e-109	318.0	COG4341@1|root,COG4341@2|Bacteria,1QHQD@1224|Proteobacteria,2U1W2@28211|Alphaproteobacteria,4NAWF@97050|Ruegeria	28211|Alphaproteobacteria	S	Phosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HD
205	155864.EDL933_3436	2.4e-298	813.0	COG5160@1|root,COG5160@2|Bacteria,1N09I@1224|Proteobacteria,1SC0W@1236|Gammaproteobacteria	1236|Gammaproteobacteria	O	Protease that can act as an efficient and specific deubiquitinating enzyme in vitro. Does not possess desumoylating and deneddylating activities. The physiological substrate is	elaD	GO:0003674,GO:0003824,GO:0006464,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008234,GO:0009987,GO:0016579,GO:0016787,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0070011,GO:0070646,GO:0070647,GO:0071704,GO:0140096,GO:1901564	-	ko:K18015	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C48
206	1201293.AKXQ01000028_gene1300	1.11e-150	432.0	COG0583@1|root,COG0583@2|Bacteria,1MZZP@1224|Proteobacteria,1RNX9@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
207	226186.BT_0147	3.51e-91	268.0	COG3015@1|root,COG3015@2|Bacteria,4P5QE@976|Bacteroidetes,2FN0K@200643|Bacteroidia,4APJ7@815|Bacteroidaceae	976|Bacteroidetes	MP	COG NOG29769 non supervised orthologous group	-	-	-	ko:K06079	ko01503,map01503	-	-	-	ko00000,ko00001	-	-	-	NlpE
208	220341.16504046	5.23e-130	369.0	28Q4G@1|root,2ZCMR@2|Bacteria,1RAB3@1224|Proteobacteria,1S2N3@1236|Gammaproteobacteria,3ZKIZ@590|Salmonella	1236|Gammaproteobacteria	S	Interacts with the SecY protein in vivo. May bind preferentially to an uncomplexed state of SecY, thus functioning either as a chelating agent for excess SecY in the cell or as a regulatory factor that negatively controls the translocase function	syd	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0009898,GO:0016020,GO:0019897,GO:0019898,GO:0031234,GO:0043254,GO:0044087,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0050789,GO:0050794,GO:0051128,GO:0065007,GO:0071944,GO:0098552,GO:0098562	-	ko:K15723	-	-	-	-	ko00000	-	-	-	Syd
209	70601.3257260	0.0	881.0	COG0312@1|root,arCOG00322@2157|Archaea,2XVT5@28890|Euryarchaeota,2435V@183968|Thermococci	183968|Thermococci	S	Putative modulator of DNA gyrase	-	-	-	ko:K03592	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
210	273116.14325178	2.94e-91	267.0	COG1371@1|root,arCOG04055@2157|Archaea,2Y6BE@28890|Euryarchaeota,242CD@183967|Thermoplasmata	183967|Thermoplasmata	J	Activates the tRNA-splicing ligase complex by facilitating the enzymatic turnover of catalytic subunit RtcB. Acts by promoting the guanylylation of RtcB, a key intermediate step in tRNA ligation. Can also alter the NTP specificity of RtcB such that ATP, dGTP or ITP is used efficiently (By similarity)	-	-	-	-	-	-	-	-	-	-	-	-	Archease
211	6239.M18.2	5.2e-53	167.0	KOG3430@1|root,KOG3430@2759|Eukaryota,3AQWF@33154|Opisthokonta,3C2IB@33208|Metazoa,3DHXP@33213|Bilateria,40GZR@6231|Nematoda,1KZYA@119089|Chromadorea,412WK@6236|Rhabditida	33208|Metazoa	Z	Dynein light chain type 1	-	-	-	ko:K10418	ko04962,map04962	-	-	-	ko00000,ko00001,ko04812	-	-	-	Dynein_light
212	6239.F49C12.7b	1.56e-298	817.0	29JZM@1|root,2RT8F@2759|Eukaryota,3AVPV@33154|Opisthokonta,3C3RB@33208|Metazoa,3E3GE@33213|Bilateria,40IP2@6231|Nematoda,1M1Z4@119089|Chromadorea,40VB2@6236|Rhabditida	33208|Metazoa	S	ZnF_C4 abd HLH domain containing kinases domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF1679
213	257310.BB3362	1.33e-175	490.0	COG1802@1|root,COG1802@2|Bacteria,1PVIG@1224|Proteobacteria,2WEII@28216|Betaproteobacteria,3T4WI@506|Alcaligenaceae	28216|Betaproteobacteria	K	FCD domain	-	-	-	-	-	-	-	-	-	-	-	-	FCD,GntR
214	6239.F36H1.6	0.0	1739.0	COG1012@1|root,KOG2452@2759|Eukaryota,39MAJ@33154|Opisthokonta,3BCUT@33208|Metazoa,3CY12@33213|Bilateria,40G0D@6231|Nematoda,1KXP0@119089|Chromadorea,40Z6I@6236|Rhabditida	33208|Metazoa	F	belongs to the aldehyde dehydrogenase family. ALDH1L subfamily	ALDH1L2	GO:0003674,GO:0003824,GO:0004029,GO:0004030,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005759,GO:0005829,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009109,GO:0009256,GO:0009258,GO:0009396,GO:0009397,GO:0009987,GO:0016053,GO:0016054,GO:0016155,GO:0016491,GO:0016620,GO:0016645,GO:0016646,GO:0016903,GO:0017144,GO:0018130,GO:0019438,GO:0019439,GO:0019752,GO:0031974,GO:0032991,GO:0033721,GO:0034641,GO:0042219,GO:0042398,GO:0042558,GO:0042559,GO:0042560,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043649,GO:0044237,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044877,GO:0046394,GO:0046395,GO:0046483,GO:0046653,GO:0046654,GO:0046655,GO:0046700,GO:0051186,GO:0051187,GO:0051188,GO:0055114,GO:0070013,GO:0071704,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	1.5.1.6	ko:K00289	ko00670,map00670	-	R00941	RC00026	ko00000,ko00001,ko01000	-	-	-	Aldedh,Formyl_trans_C,Formyl_trans_N,PP-binding
215	90371.CY43_04020	3.22e-90	264.0	COG0824@1|root,COG0824@2|Bacteria,1MZH6@1224|Proteobacteria,1S93F@1236|Gammaproteobacteria,3ZM7A@590|Salmonella	1236|Gammaproteobacteria	S	Thioesterase-like superfamily	ybgC	GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0016790	3.1.2.23	ko:K01075,ko:K07107	ko00130,ko00362,ko01100,ko01110,ko01120,map00130,map00362,map01100,map01110,map01120	-	R01301	RC00004,RC00174	ko00000,ko00001,ko01000	-	-	iECP_1309.ECP_0747,iSDY_1059.SDY_0684	4HBT
216	205914.HS_0696	1.2e-194	541.0	COG1737@1|root,COG1737@2|Bacteria,1NUQ1@1224|Proteobacteria,1RNUZ@1236|Gammaproteobacteria,1Y6S5@135625|Pasteurellales	135625|Pasteurellales	K	transcriptional regulators	Z012_01760	GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	HTH_6,SIS
217	243231.GSU1965	1.85e-296	808.0	2DTIQ@1|root,33KIW@2|Bacteria,1NIKX@1224|Proteobacteria	1224|Proteobacteria	S	Polysaccharide pyruvyl transferase	-	-	-	-	-	-	-	-	-	-	-	-	PS_pyruv_trans
218	754436.JCM19237_1689	1.15e-37	137.0	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RM8A@1236|Gammaproteobacteria,1XSRH@135623|Vibrionales	1236|Gammaproteobacteria	T	signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	-	-	-	-	-	-	-	-	-	-	-	-	EAL,GGDEF,PAS_4,PAS_9
220	243230.DR_2006	1.93e-103	300.0	2C6AK@1|root,33K0E@2|Bacteria,1WK47@1297|Deinococcus-Thermus	1297|Deinococcus-Thermus	S	Protein of unknown function (DUF3809)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3809
221	243274.THEMA_02240	1.56e-60	186.0	COG0011@1|root,COG0011@2|Bacteria	2|Bacteria	H	TIGRFAM Protein of	M1-594	-	-	-	-	-	-	-	-	-	-	-	Thiamine_BP
222	227882.SAV_7555	2.58e-200	553.0	2DNEJ@1|root,32X4A@2|Bacteria,2IMEC@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
223	5691.EAN77869	5.18e-242	664.0	KOG1975@1|root,KOG1975@2759|Eukaryota,3XUSE@5653|Kinetoplastida	5653|Kinetoplastida	H	mRNA capping methyltransferase	-	-	2.1.1.56	ko:K00565	ko03015,map03015	-	R03805	RC00003,RC00336	ko00000,ko00001,ko01000,ko03019	-	-	-	Pox_MCEL
224	698964.CDPW8_2038	1.78e-115	339.0	COG5340@1|root,COG5340@2|Bacteria,2GRBG@201174|Actinobacteria,22MZU@1653|Corynebacteriaceae	201174|Actinobacteria	K	Transcriptional regulator, AbiEi antitoxin	-	-	-	-	-	-	-	-	-	-	-	-	AbiEi_4
225	269798.CHU_1921	1.24e-89	263.0	COG3324@1|root,COG3324@2|Bacteria,4NRUY@976|Bacteroidetes,47X3K@768503|Cytophagia	976|Bacteroidetes	E	translation initiation factor activity	-	-	-	ko:K06996	-	-	-	-	ko00000	-	-	-	Glyoxalase
226	551115.Aazo_3867	3.81e-177	500.0	COG0457@1|root,COG0457@2|Bacteria,1G2UC@1117|Cyanobacteria,1HJGW@1161|Nostocales	1117|Cyanobacteria	S	Tetratricopeptide repeat	-	-	-	-	-	-	-	-	-	-	-	-	TPR_10,TPR_12
227	489653.NLA_9370	4.4e-108	313.0	COG4333@1|root,COG4333@2|Bacteria	2|Bacteria	O	Protein conserved in bacteria	-	-	3.1.3.16	ko:K07313	-	-	-	-	ko00000,ko01000	-	-	-	DUF1643
228	698964.CDPW8_0157	1.06e-75	232.0	2A2S3@1|root,30R5B@2|Bacteria,2HNHP@201174|Actinobacteria,22NFX@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
229	272562.CA_C1938	1.07e-137	389.0	COG3481@1|root,COG3481@2|Bacteria,1TQEK@1239|Firmicutes,24BRR@186801|Clostridia,36FEQ@31979|Clostridiaceae	186801|Clostridia	S	PFAM HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
230	311402.Avi_7142	4.77e-131	372.0	COG4319@1|root,COG4319@2|Bacteria,1PMGW@1224|Proteobacteria,2V039@28211|Alphaproteobacteria,4BG24@82115|Rhizobiaceae	28211|Alphaproteobacteria	S	ketosteroid isomerase	-	-	-	-	-	-	-	-	-	-	-	-	SnoaL_2
231	246200.SPOA0081	1.05e-196	552.0	COG0210@1|root,COG0210@2|Bacteria,1R67Y@1224|Proteobacteria,2U414@28211|Alphaproteobacteria	28211|Alphaproteobacteria	L	UvrD-like helicase C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_30,UvrD_C_2
232	6239.T08B2.9a	0.0	1098.0	COG0016@1|root,KOG2784@2759|Eukaryota,38C6T@33154|Opisthokonta,3BEB8@33208|Metazoa,3CY2V@33213|Bilateria,40BNY@6231|Nematoda,1KTT1@119089|Chromadorea,40YR7@6236|Rhabditida	33208|Metazoa	J	tRNA synthetases class II core domain (F)	FARSA	GO:0000122,GO:0002161,GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006355,GO:0006357,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009328,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0019219,GO:0019222,GO:0019538,GO:0019752,GO:0022607,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051259,GO:0051262,GO:0051290,GO:0051291,GO:0052689,GO:0060255,GO:0065003,GO:0065007,GO:0065008,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1902494,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HTH_11,tRNA-synt_2d
233	223283.PSPTO_1093	9.84e-208	594.0	COG3843@1|root,COG3843@2|Bacteria,1QUDG@1224|Proteobacteria	1224|Proteobacteria	U	Relaxase mobilization nuclease family protein	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
234	226186.BT_3868	0.0	1075.0	COG3525@1|root,COG3525@2|Bacteria,4NFC5@976|Bacteroidetes,2FQ22@200643|Bacteroidia,4AKD3@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolase family 20, catalytic domain protein	-	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glyco_hydro_20b
235	272626.lin1390	2.91e-63	201.0	COG3872@1|root,COG3872@2|Bacteria,1TPBU@1239|Firmicutes,4H9KN@91061|Bacilli,26ISZ@186820|Listeriaceae	91061|Bacilli	S	Protein of unknown function (DUF1385)	yqhQ	-	-	-	-	-	-	-	-	-	-	-	DUF1385
236	272559.BF9343_2071	3.05e-126	362.0	297PC@1|root,2ZUW9@2|Bacteria,4NPV1@976|Bacteroidetes,2FX8I@200643|Bacteroidia,4ASY1@815|Bacteroidaceae	976|Bacteroidetes	S	Outer membrane protein beta-barrel domain	-	-	-	-	-	-	-	-	-	-	-	-	OMP_b-brl_2
237	644107.SL1157_1001	9.42e-149	445.0	COG0444@1|root,COG0444@2|Bacteria,1RCC5@1224|Proteobacteria,2TYZN@28211|Alphaproteobacteria	28211|Alphaproteobacteria	EP	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	AAA_21
